price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
25588,,dodge charger,like new,6,gas,12000,automatic,sedan,black,,9/21/2018,13
22588,,nissan frontier,like new,6,gas,15000,automatic,truck,black,,11/6/2018,37
14988,2016,chevrolet malibu,like new,4,gas,28000,automatic,sedan,silver,,1/10/2019,26
4400,2006,jeep liberty,excellent,6,gas,140000,automatic,SUV,green,1,12/7/2018,44
4300,2002,ford f-150,good,6,gas,112758,automatic,pickup,,,1/13/2019,99
4195,,chevrolet trailblazer,good,6,gas,18200,automatic,SUV,white,1,2/14/2019,40
4995,2007,toyota camry,good,4,gas,173004,automatic,sedan,silver,,11/12/2018,18
20000,2013,chrysler town & country,good,6,gas,81000,automatic,mini-van,black,,5/28/2018,38
3995,2001,nissan maxima,good,6,gas,177096,automatic,sedan,grey,,8/9/2018,71
3995,,nissan altima,good,4,gas,,automatic,sedan,grey,,10/1/2018,11
3995,2012,ford fusion,good,4,gas,201290,automatic,sedan,grey,,8/5/2018,68
3995,2008,nissan rogue,good,4,gas,,automatic,wagon,black,,2/1/2019,71
29900,2013,chevrolet silverado 3500hd,excellent,8,diesel,120000,automatic,truck,black,1,1/27/2019,32
4995,2009,nissan murano,good,6,gas,205081,automatic,wagon,black,,5/12/2018,29
3495,2005,toyota camry,good,6,gas,212000,automatic,sedan,custom,,1/8/2019,8
3495,2009,hyundai sonata,good,6,gas,138981,automatic,sedan,custom,,10/5/2018,29
4995,2007,toyota camry,good,4,gas,159072,automatic,sedan,blue,,2/11/2019,14
3995,2005,chevrolet impala,good,6,gas,136622,automatic,sedan,grey,,6/7/2018,54
2995,2004,ford expedition,good,8,gas,308765,automatic,wagon,black,,7/20/2018,130
3995,2007,jeep liberty,good,6,gas,203286,automatic,wagon,silver,,11/8/2018,93
19988,2017,chevrolet malibu,like new,,gas,,automatic,sedan,grey,,12/25/2018,20
7991,,chevrolet equinox,good,4,gas,137176,automatic,SUV,white,,1/21/2019,50
22988,2014,jeep wrangler,like new,,gas,84494,automatic,SUV,black,1,8/1/2018,27
3995,2003,ram 1500,good,8,gas,265530,automatic,truck,,,5/26/2018,12
12999,2013,ford edge,excellent,6,gas,113918,automatic,SUV,black,1,2/24/2019,25
4995,2012,kia soul,good,4,gas,170448,automatic,wagon,green,,8/31/2018,45
5495,2007,ford expedition,good,8,gas,222839,automatic,SUV,,,9/10/2018,26
6995,2011,gmc acadia,good,6,gas,160560,automatic,SUV,grey,,7/8/2018,11
6995,2011,chevrolet traverse,good,6,gas,,automatic,wagon,black,1,5/13/2018,45
4495,2005,ford explorer,good,6,gas,139153,automatic,wagon,black,,10/27/2018,29
5495,2009,chevrolet traverse,good,6,gas,164286,automatic,wagon,silver,,7/15/2018,60
5900,2012,subaru impreza,excellent,4,gas,124155,automatic,sedan,blue,1,11/19/2018,33
17988,,jeep cherokee,like new,4,gas,38000,automatic,SUV,,,7/4/2018,30
4995,2008,gmc acadia,good,6,gas,191232,automatic,SUV,,,9/21/2018,70
4650,2012,honda civic lx,excellent,4,gas,177000,automatic,sedan,grey,,1/5/2019,18
10900,2009,ford f-150,excellent,8,gas,72418,automatic,truck,white,1,3/27/2019,8
4000,1999,ram 1500,good,8,gas,,automatic,truck,,,5/8/2018,43
12999,2015,ford fusion se,excellent,4,gas,72000,automatic,sedan,,,10/14/2018,26
6495,2011,ford expedition,good,8,gas,241444,automatic,wagon,,,6/4/2018,67
3995,2005,ram 1500,good,8,gas,220917,automatic,truck,black,,1/12/2019,44
5995,2011,chevrolet traverse,good,6,gas,195664,automatic,wagon,silver,,11/29/2018,85
7995,2007,gmc acadia,good,6,gas,133946,automatic,SUV,grey,,10/27/2018,70
3995,2005,acura tl,good,6,gas,204645,automatic,sedan,green,,6/26/2018,63
3995,2008,chrysler 300,good,6,gas,184742,automatic,sedan,blue,,10/22/2018,8
4995,2008,honda cr-v,good,4,gas,,automatic,wagon,,,2/11/2019,53
6995,2011,acura tl,good,6,gas,181865,automatic,sedan,grey,,4/5/2019,14
6995,2009,chevrolet traverse,good,6,gas,107972,automatic,wagon,silver,,7/6/2018,13
3995,2006,jeep grand cherokee,good,6,gas,178404,automatic,wagon,custom,1,11/20/2018,24
3995,2008,toyota camry,good,4,gas,185440,automatic,sedan,custom,,5/3/2018,27
8900,2006,ford mustang,excellent,8,gas,140000,automatic,coupe,silver,,4/19/2019,20
20997,,chevrolet tahoe,excellent,8,gas,111377,automatic,SUV,black,1,7/9/2018,17
2500,2001,ford mustang,good,6,gas,138000,automatic,coupe,green,,12/29/2018,6
7900,2006,chevrolet silverado 1500,excellent,,gas,249416,automatic,pickup,blue,1,8/8/2018,25
4950,2009,nissan rogue,good,4,gas,144000,automatic,hatchback,,,7/26/2018,22
6650,,ford explorer,good,6,gas,142000,automatic,SUV,white,,7/27/2018,21
6950,2008,chevrolet tahoe,good,8,gas,200000,automatic,SUV,black,,5/21/2018,46
24000,2013,toyota tundra,excellent,8,gas,72000,automatic,truck,black,,11/5/2018,31
14990,2014,ford explorer,excellent,6,gas,118314,automatic,SUV,,1,5/2/2018,148
32990,,ram 2500,excellent,8,gas,24111,automatic,truck,black,1,8/3/2018,59
22490,,jeep grand cherokee,excellent,6,gas,,automatic,SUV,white,1,11/22/2018,16
1700,2007,chevrolet impala,fair,4,gas,118090,automatic,sedan,silver,,1/22/2019,25
5500,,nissan altima,excellent,6,gas,170,automatic,sedan,white,,2/21/2019,14
4750,2009,toyota prius,excellent,4,hybrid,159000,automatic,hatchback,silver,,5/14/2018,3
12900,2017,toyota corolla,good,4,gas,27156,automatic,sedan,blue,,10/31/2018,41
43990,2019,ram 2500,excellent,8,diesel,14652,automatic,truck,,1,2/23/2019,152
12000,2012,chevrolet camaro,like new,6,gas,54000,automatic,coupe,red,,2/11/2019,21
54000,2017,ford f350,excellent,8,diesel,,automatic,truck,white,1,8/26/2018,32
6950,2006,toyota camry le,excellent,6,gas,51447,automatic,sedan,blue,,3/26/2019,18
48990,2019,chevrolet silverado,excellent,8,diesel,18208,automatic,truck,white,1,3/4/2019,57
14900,2016,honda cr-v,like new,4,gas,59000,automatic,SUV,grey,,3/15/2019,40
1600,,dodge dakota,fair,6,gas,182000,automatic,pickup,red,,5/3/2018,40
27483,2018,jeep wrangler unlimited,good,4,gas,17600,automatic,wagon,orange,1,11/17/2018,45
39483,2018,chevrolet tahoe,good,8,gas,12700,automatic,SUV,grey,1,12/25/2018,4
8500,2012,chevrolet silverado,good,8,gas,198000,automatic,pickup,silver,1,7/26/2018,6
5995,2012,kia sorento,like new,4,gas,147,automatic,SUV,silver,,6/24/2018,20
31400,2016,chevrolet silverado 1500 crew,good,,gas,15070,automatic,pickup,,1,3/8/2019,11
6899,2008,ford f-150,good,6,gas,101000,automatic,pickup,,,1/11/2019,25
8777,2013,volkswagen passat,good,6,gas,75000,automatic,sedan,black,,10/29/2018,7
39040,2017,gmc yukon,like new,8,gas,63000,automatic,SUV,grey,1,9/30/2018,7
12999,2012,ford f150,excellent,6,gas,,automatic,pickup,white,,6/29/2018,12
10988,2000,ford f-250 sd,good,8,diesel,,automatic,truck,white,1,9/20/2018,19
9888,2003,gmc sierra 2500hd,good,8,diesel,210000,automatic,truck,white,1,5/8/2018,44
16888,2014,jeep grand cherokee,good,6,gas,111000,automatic,SUV,black,1,1/26/2019,45
6000,2012,kia sorento,like new,4,gas,147,automatic,SUV,silver,,12/7/2018,8
23700,2017,jeep grand cherokee,good,6,gas,42000,automatic,SUV,white,1,10/28/2018,32
8999,2008,toyota tacoma,excellent,4,gas,,manual,truck,white,,5/4/2018,4
38000,2018,chevrolet silverado 1500,excellent,8,gas,50035,automatic,truck,white,1,11/1/2018,26
1200,1989,ford ranger,fair,4,gas,,manual,pickup,brown,,8/15/2018,29
9900,2016,volkswagen jetta,good,4,gas,55000,automatic,sedan,black,,5/10/2018,14
13995,2016,ford fusion se,like new,4,gas,89629,automatic,sedan,grey,,5/3/2018,18
800,,ram 1500,fair,8,gas,300000,automatic,pickup,blue,1,9/12/2018,6
14991,2013,ford econoline,good,8,gas,85148,automatic,van,white,,5/6/2018,32
8995,2007,chevrolet silverado,excellent,8,gas,150033,automatic,truck,red,,9/24/2018,24
17995,2013,ford f-150,excellent,6,gas,103400,automatic,truck,red,1,3/26/2019,37
6995,2009,toyota corolla,excellent,4,gas,129950,manual,sedan,white,,6/22/2018,8
11991,2004,ram 1500,good,8,gas,139220,automatic,truck,yellow,,5/31/2018,30
3500,2003,chevrolet trailblazer,good,6,gas,18000,automatic,SUV,green,1,7/16/2018,92
5995,2010,ford fusion,good,6,gas,86000,automatic,sedan,white,,7/12/2018,43
7850,2007,ford expedition,good,8,gas,133992,automatic,SUV,red,1,8/11/2018,109
9500,2014,toyota corolla,excellent,4,gas,74115,automatic,sedan,grey,,2/13/2019,19
15500,2005,chevrolet silverado 2500hd,good,8,diesel,235000,automatic,truck,,1,1/9/2019,18
2800,2003,nissan maxima,good,6,gas,186000,automatic,other,white,,1/3/2019,4
20000,2017,toyota tacoma,like new,4,gas,86500,automatic,truck,white,,1/20/2019,33
3950,2004,ford expedition,good,8,gas,223000,automatic,SUV,red,1,8/11/2018,22
27995,2015,chevrolet silverado 2500hd,like new,,diesel,115501,automatic,truck,,1,11/12/2018,34
17950,2012,toyota tacoma,excellent,6,gas,130543,automatic,pickup,white,1,1/23/2019,35
2000,2005,honda civic,good,4,gas,140000,manual,coupe,black,,8/31/2018,76
4800,2014,chevrolet impala,good,6,gas,101806,automatic,sedan,silver,,7/8/2018,38
4650,2006,acura tl,excellent,6,gas,151287,automatic,sedan,black,,11/1/2018,25
9000,2015,ford fusion se,good,4,gas,,automatic,sedan,green,,10/28/2018,48
1475,2005,hyundai sonata,good,6,gas,160,automatic,sedan,silver,,9/13/2018,18
12500,2004,toyota 4runner,excellent,8,gas,80004,automatic,SUV,white,1,3/8/2019,8
5750,,toyota corolla,like new,4,gas,,automatic,sedan,silver,,2/5/2019,30
9000,2013,toyota prius,good,4,gas,69804,automatic,hatchback,silver,,3/27/2019,75
3995,2003,chevrolet tahoe,good,8,gas,195070,automatic,SUV,silver,1,6/10/2018,19
5500,2009,honda odyssey,excellent,,gas,136000,automatic,mini-van,white,,6/13/2018,49
18900,2012,toyota tundra,good,8,gas,158000,automatic,truck,white,1,4/19/2019,13
5995,2012,chevrolet cruze,excellent,,gas,137408,manual,sedan,blue,,12/10/2018,18
2900,2010,chevrolet impala,good,6,gas,,automatic,sedan,grey,,3/17/2019,54
3995,2007,chevrolet impala,excellent,6,gas,,automatic,sedan,black,,4/6/2019,22
1200,2000,dodge dakota,fair,6,gas,175000,automatic,truck,brown,,2/18/2019,50
19900,2014,ford f150,excellent,6,gas,,automatic,pickup,,,12/10/2018,19
3500,2002,honda accord,good,,gas,159000,automatic,sedan,,,2/18/2019,48
14995,2015,chevrolet silverado 2500hd,excellent,8,gas,197055,automatic,truck,silver,1,10/22/2018,34
10250,2014,chevrolet silverado 1500,excellent,6,gas,121203,automatic,truck,white,,11/6/2018,15
15995,2014,chevrolet silverado 1500,excellent,8,gas,90711,automatic,truck,white,,6/2/2018,53
5995,,chevrolet silverado 1500,excellent,8,gas,226647,automatic,truck,white,,7/26/2018,9
10200,2012,ram 1500,excellent,8,gas,199455,automatic,truck,white,1,8/9/2018,16
11995,2014,ford f-150,excellent,6,gas,92555,automatic,truck,,,7/15/2018,36
5995,2013,ford f-150,excellent,6,gas,194128,automatic,truck,white,,7/4/2018,45
10500,2014,ram 1500,excellent,6,gas,166195,automatic,truck,,,1/20/2019,23
12500,2014,ford f-150,excellent,6,gas,,automatic,truck,white,,11/30/2018,37
13995,2015,chevrolet silverado 1500,excellent,8,gas,136064,automatic,truck,white,,1/6/2019,34
10995,,ram 1500,excellent,,gas,,automatic,truck,white,,7/8/2018,63
14995,2015,chevrolet silverado 1500,excellent,6,gas,90213,automatic,truck,white,,7/2/2018,41
9995,2011,chevrolet silverado 1500,excellent,8,gas,178295,automatic,truck,white,,8/30/2018,25
7995,2011,ford f-150,excellent,6,gas,163902,automatic,truck,red,,6/8/2018,22
11000,2013,chevrolet silverado 2500hd,excellent,8,gas,145725,automatic,truck,white,,3/7/2019,17
12500,,ford f-150,excellent,8,gas,,automatic,truck,white,,12/8/2018,53
4995,2006,gmc sierra 1500,excellent,8,gas,197457,automatic,truck,white,,5/20/2018,25
10988,2006,chevrolet silverado 1500,good,8,gas,163000,automatic,truck,blue,1,6/6/2018,5
18000,,gmc acadia,excellent,6,gas,58000,automatic,SUV,white,1,6/13/2018,55
11000,2013,chevrolet tahoe,like new,8,gas,82000,automatic,SUV,black,,3/8/2019,56
4500,2009,ford fusion,good,6,gas,121000,automatic,sedan,,,8/7/2018,20
19000,2012,ford f150,excellent,8,gas,111920,automatic,offroad,silver,1,7/3/2018,19
1500,1999,ford ranger,good,8,gas,202000,automatic,pickup,white,1,2/12/2019,65
24500,2011,ram 3500,excellent,6,gas,210850,automatic,truck,custom,1,6/4/2018,45
32900,2015,ram 3500,excellent,6,diesel,151500,automatic,truck,,1,1/7/2019,44
18900,2012,ford f-250 sd,excellent,,diesel,,automatic,truck,white,1,8/2/2018,35
6500,2010,ford f-150,excellent,8,gas,202957,automatic,truck,,,12/25/2018,19
12900,2011,chevrolet silverado 1500,excellent,8,gas,115163,automatic,truck,white,1,6/30/2018,31
2500,2003,jeep grand cherokee laredo,fair,6,gas,257348,automatic,SUV,,1,1/7/2019,19
4300,2013,nissan sentra,good,,gas,89463,automatic,sedan,red,,8/13/2018,11
7500,2011,ford edge,excellent,6,gas,109000,automatic,SUV,,1,5/28/2018,75
15000,2018,chevrolet equinox,excellent,4,gas,,automatic,SUV,,,3/2/2019,12
4500,2013,nissan altima,good,4,gas,93639,automatic,sedan,,,2/10/2019,40
20999,2010,ford f350,excellent,8,diesel,198724,automatic,truck,silver,1,9/14/2018,22
5500,2007,toyota rav4,excellent,4,gas,191200,automatic,SUV,grey,1,10/22/2018,22
3500,2005,toyota sienna,good,6,gas,148070,automatic,mini-van,blue,,12/16/2018,20
8995,2014,hyundai sonata,excellent,4,gas,86979,manual,sedan,grey,,5/25/2018,37
9995,2010,chevrolet equinox,excellent,4,gas,118340,automatic,SUV,silver,,5/1/2018,12
8995,2010,ford edge,excellent,6,gas,106832,automatic,sedan,white,,3/26/2019,30
4000,2004,chevrolet suburban,good,8,gas,,automatic,SUV,black,,5/14/2018,28
12500,2008,chevrolet silverado 1500,like new,8,gas,,automatic,pickup,,,12/14/2018,42
1,2007,chevrolet tahoe,like new,8,gas,1,automatic,SUV,blue,,7/26/2018,20
1,2007,chevrolet tahoe,like new,8,gas,1,automatic,SUV,,,7/20/2018,14
1,2007,chevrolet tahoe,like new,8,gas,,automatic,SUV,,,9/24/2018,38
7900,2010,honda odyssey,excellent,,gas,125000,automatic,van,grey,,9/13/2018,19
5500,2002,chevrolet suburban,good,8,gas,200500,automatic,SUV,,1,12/22/2018,8
20500,2017,nissan frontier crew cab sv,good,6,gas,25523,other,pickup,white,,2/8/2019,6
13995,2014,toyota tacoma,good,4,gas,88139,automatic,pickup,white,,1/3/2019,20
8900,1999,jeep wrangler,excellent,6,gas,200000,automatic,SUV,,1,8/6/2018,9
7999,2012,kia sorento,like new,4,gas,102947,automatic,SUV,red,,8/17/2018,39
14900,2015,toyota sienna,excellent,6,gas,99509,automatic,van,black,,4/12/2019,50
4800,,ram 1500,excellent,6,gas,,manual,pickup,blue,,1/1/2019,65
26900,2015,jeep wrangler,like new,6,gas,54101,automatic,offroad,silver,1,9/6/2018,83
4650,,cadillac escalade,like new,8,gas,176000,automatic,SUV,white,,5/25/2018,54
10600,2015,nissan rogue,excellent,4,gas,52000,automatic,SUV,grey,1,9/5/2018,31
3600,2011,ford fusion,good,4,gas,118000,automatic,sedan,black,,11/10/2018,28
5750,2006,honda pilot,good,6,gas,168000,automatic,wagon,black,1,10/1/2018,3
38822,2018,chevrolet silverado 1500,excellent,6,gas,9347,automatic,truck,white,1,12/21/2018,11
56767,2018,chevrolet silverado 2500hd,excellent,8,diesel,25345,automatic,truck,,1,3/8/2019,9
5788,2012,nissan altima,good,4,gas,159043,automatic,coupe,silver,,7/1/2018,50
3650,2000,chevrolet suburban,good,8,gas,,automatic,SUV,grey,,2/26/2019,70
8499,2015,nissan altima,excellent,,gas,49000,automatic,sedan,,,3/7/2019,11
6500,2006,ram 1500,good,8,gas,182937,automatic,pickup,white,,4/9/2019,64
6500,2005,chevrolet tahoe,good,8,gas,190479,automatic,SUV,brown,,5/23/2018,46
13500,1988,chevrolet corvette,excellent,8,gas,80000,automatic,other,white,,8/11/2018,70
13490,2016,chrysler 300,good,6,gas,77983,automatic,sedan,grey,,6/22/2018,11
4995,2005,honda odyssey,good,6,gas,232960,automatic,mini-van,blue,,9/9/2018,27
5500,2003,acura tl,excellent,6,gas,91000,automatic,sedan,silver,,8/30/2018,27
4995,2005,ford explorer,good,6,gas,157712,automatic,SUV,red,,11/12/2018,3
5998,,nissan murano,good,6,gas,187614,automatic,SUV,purple,1,6/22/2018,48
8950,2007,chevrolet silverado 1500,good,8,gas,233034,automatic,pickup,grey,,6/23/2018,45
5495,2006,nissan altima,good,6,gas,146200,automatic,sedan,black,,12/21/2018,13
5995,1999,toyota 4runner,good,6,gas,299540,automatic,SUV,green,1,11/12/2018,76
9850,2012,chevrolet camaro,good,6,gas,169700,automatic,coupe,black,,6/3/2018,11
4995,2002,ford f-150,good,6,gas,172127,automatic,truck,,,9/20/2018,60
4995,2007,nissan sentra,good,4,gas,,automatic,sedan,blue,,8/2/2018,38
4500,2007,chevrolet equinox,good,6,gas,149000,automatic,SUV,white,,9/27/2018,31
34000,2016,ford f150 supercrew cab xlt,excellent,8,gas,47800,automatic,pickup,,1,5/25/2018,51
7950,2009,honda pilot,good,6,gas,,automatic,SUV,,1,9/18/2018,25
16000,2006,jeep wrangler,excellent,6,gas,112000,automatic,offroad,green,1,7/25/2018,14
1000,2001,ford taurus,good,6,gas,128000,automatic,sedan,,,7/27/2018,5
5300,2010,toyota camry le,good,4,gas,200000,automatic,sedan,silver,,9/22/2018,12
2900,2003,toyota prius,good,4,hybrid,249800,automatic,sedan,silver,,5/23/2018,17
22500,1999,ram 3500,good,6,diesel,250000,automatic,truck,white,1,6/6/2018,28
3500,2001,dodge dakota,good,,gas,215000,automatic,pickup,green,,2/22/2019,42
38500,2016,ram 2500,excellent,6,diesel,118500,automatic,truck,black,1,9/26/2018,46
1900,1998,honda civic lx,excellent,4,gas,174000,automatic,SUV,red,,1/21/2019,25
32000,2016,chevrolet silverado 1500,excellent,8,gas,65586,automatic,truck,black,1,1/6/2019,54
38900,2017,ram 2500,like new,6,diesel,74100,automatic,truck,grey,1,12/12/2018,7
4495,2012,nissan altima,excellent,,gas,201741,automatic,sedan,silver,,8/10/2018,70
4395,2010,ford focus,excellent,4,gas,121485,automatic,sedan,silver,,10/31/2018,52
4700,1998,chevrolet suburban,excellent,8,gas,52000,automatic,SUV,black,,10/4/2018,52
3000,2004,ford ranger,good,6,gas,,automatic,pickup,white,,6/22/2018,26
24000,,ram 1500,good,8,gas,26000,automatic,truck,,1,9/9/2018,67
26500,2014,chevrolet silverado 1500,excellent,8,gas,89000,automatic,truck,,1,8/18/2018,24
13900,,ford mustang,like new,8,gas,41000,automatic,coupe,,,4/13/2019,41
9900,2016,chevrolet malibu,good,4,gas,69000,automatic,sedan,,,2/19/2019,21
6900,2011,nissan altima,good,6,gas,107000,automatic,sedan,grey,,12/2/2018,61
4795,,honda civic,like new,4,gas,129353,automatic,sedan,blue,,5/3/2018,4
32000,2018,ford f-150,excellent,6,gas,8300,automatic,truck,white,1,11/29/2018,30
25500,,ford f-150,good,8,gas,33000,automatic,truck,brown,1,9/24/2018,57
5900,1999,jeep cherokee,excellent,6,gas,88121,automatic,SUV,,,9/7/2018,27
39900,2016,ram 2500,excellent,6,diesel,,automatic,truck,white,1,2/28/2019,6
14900,2011,chevrolet silverado 1500,good,,gas,136000,automatic,pickup,black,1,11/24/2018,64
2500,2005,chevrolet colorado,good,4,gas,150000,automatic,truck,white,,11/7/2018,20
3900,2015,chevrolet camaro,excellent,6,gas,,automatic,convertible,red,,8/23/2018,19
17900,,toyota rav4,excellent,4,gas,,automatic,SUV,white,1,11/17/2018,12
22900,2018,ford edge,excellent,6,gas,28182,automatic,SUV,white,1,8/20/2018,44
2500,2005,hyundai sonata,fair,6,gas,221000,automatic,other,silver,,9/4/2018,66
3500,2015,ford explorer,excellent,6,gas,90000,automatic,SUV,red,,7/17/2018,5
3500,2015,ford explorer,excellent,6,gas,,automatic,SUV,,,10/13/2018,12
12000,2007,chevrolet silverado,excellent,8,gas,,automatic,truck,white,,9/9/2018,25
5500,2012,hyundai sonata,excellent,,gas,,automatic,sedan,red,,6/19/2018,36
23000,2014,ford f150 supercrew cab xlt,good,6,gas,77994,other,pickup,orange,1,9/10/2018,20
5000,2007,honda pilot,good,6,gas,175800,automatic,SUV,black,1,6/1/2018,37
3500,2006,toyota sienna,good,6,gas,176110,automatic,mini-van,red,,6/12/2018,72
9000,2012,toyota sienna,like new,4,gas,,automatic,SUV,grey,,8/10/2018,123
3200,1994,gmc sierra 2500hd,good,8,gas,235000,manual,pickup,brown,1,12/7/2018,18
18500,2007,chevrolet silverado,excellent,8,diesel,180000,automatic,truck,green,1,8/27/2018,49
8500,2012,chevrolet suburban,excellent,,gas,,automatic,SUV,black,,5/20/2018,27
4900,2013,nissan sentra,good,4,gas,66000,manual,sedan,black,,9/16/2018,59
35000,2017,chevrolet silverado 1500,excellent,8,gas,22189,automatic,truck,black,1,1/20/2019,8
9989,2013,chevrolet cruze,excellent,4,gas,,automatic,sedan,silver,,11/2/2018,17
4500,2005,chrysler 300,like new,8,gas,121457,automatic,sedan,black,,1/20/2019,32
3500,2001,ford f-150,good,8,gas,195000,automatic,pickup,white,1,12/24/2018,19
19000,2005,chevrolet corvette,excellent,8,gas,57179,manual,convertible,,,2/11/2019,31
17995,2017,ford escape,excellent,4,gas,8900,automatic,SUV,grey,,1/30/2019,33
24000,2016,gmc sierra 1500,excellent,,gas,70000,automatic,pickup,black,1,12/16/2018,50
1980,2000,toyota camry,good,4,gas,,automatic,sedan,white,,6/1/2018,9
14500,2017,dodge grand caravan,like new,,gas,52000,automatic,offroad,white,,1/31/2019,42
6950,2008,ford expedition,good,8,gas,177000,automatic,SUV,blue,1,7/13/2018,1
